station_id,connection_id,connection_type_id,connection_type_title,connection_formal_name,is_discontinued,is_obsolete,reference,status_type_id,status_title,is_operational,is_user_selectable,level_id,level_title,level_comments,is_fast_charge_capable,amps,voltage,power_kw,current_type_id,current_type_title,current_type_description,quantity,comments
54,317444,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
55,317440,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
56,317439,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,20.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
57,317436,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
58,317435,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
59,317434,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
60,317430,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
61,317426,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
62,317425,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,20.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
63,317424,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
64,317423,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,Üzemel ✅ 0 - 24 h public working
65,317422,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
66,317421,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
67,317376,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,
67,317377,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,
67,317378,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
68,317374,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
69,317371,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
69,317372,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,7.2,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,Üzemel ✅ 0 - 24 h public working
69,317373,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,Üzemel ✅ 0 - 24 h public working
70,317368,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
70,317369,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,7.2,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,Üzemel ✅ 0 - 24 h public working
70,317370,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.7,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,Üzemel ✅ 0 - 24 h public working
71,317365,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
71,317366,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,Üzemel ✅ 0 - 24 h public working
71,317367,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.7,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,Üzemel ✅ 0 - 24 h public working
72,317363,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
72,317364,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA. ,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,3.0,Üzemel ✅ 0 - 24 h public working
73,317351,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,150.0,500.0,60.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
73,317352,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,60.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
73,317353,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
74,317278,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
74,317279,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
74,317280,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
75,317275,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
75,317276,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
75,317277,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
76,317248,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
76,317249,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,122.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
76,317250,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
77,317245,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,180.0,500.0,75.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
77,317246,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
77,317247,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,3.0,Üzemel ✅ 0 - 24 h public working
78,317226,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,135.0,500.0,60.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
78,317227,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,135.0,500.0,60.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
78,317228,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
79,317221,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,180.0,500.0,75.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
79,317222,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
79,317223,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
80,317218,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
80,317219,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
80,317220,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
80,546994,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,Teapont mobile phone application,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,350.0,1000.0,150.0,30.0,DC,Direct Current,2.0,Operational for all users
81,317215,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,225.0,500.0,90.0,30.0,DC,Direct Current,2.0,Üzemel ✅ 0 - 24 h public working
81,317216,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
81,317217,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
82,316590,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
83,315300,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA. ,100.0,Not Operational,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
84,314632,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
84,314633,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,50.0,,,,1.0,
85,311920,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
85,311921,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,500.0,50.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
85,311922,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
86,311902,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,400.0,50.0,30.0,DC,Direct Current,1.0,
86,311903,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,10289,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,7.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,Temporarily operates with 7kW only
86,311904,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,400.0,50.0,30.0,DC,Direct Current,1.0,
87,310653,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
87,310654,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
87,310655,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
